Name,Vendor ID,SMILES,CollectionName,Internal ID,MDR1-MDCK Papp_A2B (nm/s),MDR1-MDCK Papp_B2A (nm/s),MDR1-MDCK Recovery_A2B,MDR1-MDCK Recovery_B2A,LOG MDR1-MDCK ER (B-A/A-B),MDR1-MDCK Papp_A2B (cm/s),MDR1-MDCK Papp_B2A (nm/s),LOG10 MDR1-MDCK Papp_A2B (cm/s),LOG 10 MDR1-MDCK Papp_B2A (nm/s),LOG 10 ER Calc
24062566,24062566,Cc1noc(c1CC(=O)N1CCc2[nH]c3ccc(cc3c2C1)Br)C,emolecules,Mol1499,52,264,68,69,0.705007959,0.0000052,0.0000264,-5.283996656,-4.578396073,0.705600583
49383433,49383433,CCOC(=O)Nc1cc(nn2c(nnc12)C)-c1ccc(c(c1)NS(=O)(=O)C)C,emolecules,Mol1500,14.6,414,89,95,1.45331834,0.00000146,0.0000414,-5.835647144,-4.382999659,1.452647485
43241226,43241226,Cn1nc(c2cccnc12)C1CCNCC1,emolecules,Mol1501,18.7,128,95,98,0.836324116,0.00000187,0.0000128,-5.728158393,-4.89279003,0.835368363
45750904,45750904,Cc1nc(cs1)CNC1CCN(CC1)C(=O)C1CC1,emolecules,Mol1502,81.1,278,135,118,0.53529412,0.00000811,0.0000278,-5.090979146,-4.555955204,0.535023942
43581803,43581803,CC1=NN(C(=O)N1CC(=O)N1CC(C1)Oc1cccc(c1)C)c1ccccc1,emolecules,Mol1503,308,306,102,88,-0.003050752,0.0000308,0.0000306,-4.511449283,-4.514278574,-0.00282929
49160264,49160264,CN(C)c1ccc(nn1)-c1ccc(cc1)COCc1cccs1,emolecules,Mol1504,293,142,66,62,-0.316052869,0.0000293,0.0000142,-4.53313238,-4.847711656,-0.314579276
20478041,20478041,O=C(N1CCC(CC1)Oc1cccnc1)c1ccc2oc(nc2c1)CCCc1ccccc1,emolecules,Mol1505,179,264,71,68,0.170261715,0.0000179,0.0000264,-4.747146969,-4.578396073,0.168750896
11813315,11813315,O=C(NC1CCCCCC1)c1ccc(cc1)CSc1nc2ccccc2[nH]1,emolecules,Mol1506,43.6,130,28,56,0.475671188,0.00000436,0.000013,-5.360513511,-4.886056648,0.474456863
50897900,50897900,CCc1nc(c(nc1NC1CCOCC1)Nc1ccc(c(c1)OC)N1CCC(CC1)N1CCN(C)CC1)C(=O)N,emolecules,Mol1507,0.816,109,67,69,2.123851641,8.16E-08,0.0000109,-7.088309841,-4.962573502,2.125736339
44501962,44501962,Cc1cc(no1)C(=O)NC1CCN(CC1)C(=O)c1cc(sc1C)C,emolecules,Mol1508,173,270,104,94,0.193124598,0.0000173,0.000027,-4.761953897,-4.568636236,0.193317661
226909,226909,Cc1cc(nc(n1)CC1CCNCC1)-c1nccs1,emolecules,Mol1509,2.14,43.1,95,98,1.303196057,0.000000214,0.00000431,-6.669586227,-5.36552273,1.304063497
30658737,30658737,CN(Cc1cccc(c1)C#N)c1cnc2ccccc2n1,emolecules,Mol1510,330,146,84,55,-0.354577731,0.000033,0.0000146,-4.48148606,-4.835647144,-0.354161084
317396814,317396814,Cc1ccc(cc1)-c1ccnc(c1C#N)O,emolecules,Mol1511,290,280,104,99,-0.015022874,0.000029,0.000028,-4.537602002,-4.552841969,-0.015239967
43060096,43060096,COc1cncc(c1)-c1ccnc2[nH]ccc12,emolecules,Mol1512,365,245,92,85,-0.17327748,0.0000365,0.0000245,-4.437707136,-4.610833916,-0.17312678
32785534,32785534,Cc1ccc(cc1)N1C=CNC(=O)C1=O,emolecules,Mol1513,109,114,97,98,0.021189299,0.0000109,0.0000114,-4.962573502,-4.943095149,0.019478353
48755678,48755678,Cc1nc(c(s1)CNc1cnn(c1)-c1ccccc1)C,emolecules,Mol1514,262,137,78,83,-0.283162277,0.0000262,0.0000137,-4.581698709,-4.863279433,-0.281580724
48752236,48752236,Cc1cccc(n1)NC1CCN(CC1)Cc1ccncc1,emolecules,Mol1515,155,77,64,82,-0.304518324,0.0000155,0.0000077,-4.809668302,-5.113509275,-0.303840973
295412827,295412827,C1Cn2nccc2CN1Cc1ccccc1,emolecules,Mol1516,419,245,114,99,-0.233587153,0.0000419,0.0000245,-4.377785977,-4.610833916,-0.233047939
11882682,11882682,CN(C)c1nc(nc2scc(c12)-c1cccs1)CN1CCOCC1,emolecules,Mol1517,248,256,81,85,0.012837225,0.0000248,0.0000256,-4.605548319,-4.591760035,0.013788284
23998653,23998653,O=C(Nc1cccnc1)c1ccccc1Cc1ccccc1,emolecules,Mol1519,341,209,97,79,-0.213248578,0.0000341,0.0000209,-4.467245621,-4.679853714,-0.212608093
17943398,17943398,CCN(CC)C(=O)N1CCC(CC1)C(=O)O,emolecules,Mol1520,2.97,13.1,96,94,0.644438589,0.000000297,0.00000131,-6.527243551,-5.882728704,0.644514846
31619881,31619881,CC(C)c1cc(no1)CN(C)Cc1c[nH]nc1-c1ccc(cc1)F,emolecules,Mol1521,212,213,76,66,0.004321374,0.0000212,0.0000213,-4.673664139,-4.671620397,0.002043743
36706256,36706256,Cc1ccc(cn1)OCc1noc(n1)-c1ccsc1,emolecules,Mol1522,190,99.8,53,71,-0.280668713,0.000019,0.00000998,-4.721246399,-5.000869459,-0.27962306
46038339,46038339,C1C(CN1c1ncccn1)c1nc2ccccc2[nH]1,emolecules,Mol1523,71.4,283,97,108,0.597695186,0.00000714,0.0000283,-5.146301788,-4.548213564,0.598088224
18894115,18894115,Cc1cc(cc(c1)C(=O)Nc1c(cnn1C)C#N)C,emolecules,Mol1524,216,237,79,90,0.041392685,0.0000216,0.0000237,-4.665546249,-4.625251654,0.040294595
552358,552358,CN(C)CCNc1c2c(c(c3nc4ccccc4n13)C#N)CCCC2,emolecules,Mol1525,113,291,90,91,0.409933123,0.0000113,0.0000291,-4.946921557,-4.536107011,0.410814546
24889188,24889188,Cc1ccc2c(c1)C(=O)CC1(CCN(CC1)C(=O)c1ccc3nc(cc(c3c1)O)C)O2,emolecules,Mol1526,3.08,92.7,97,97,1.478566496,0.000000308,0.00000927,-6.511449283,-5.032920266,1.478529018
136045,136045,COc1ccccc1-c1ccc(cc1)CC1(CCOCC1)C(=O)NC1CC1,emolecules,Mol1527,146,275,80,88,0.276461804,0.0000146,0.0000275,-4.835647144,-4.560667306,0.274979838
36340866,36340866,CCS(=O)(=O)Cc1ccn(n1)-c1cccc(c1)F,emolecules,Mol1528,366,231,105,96,-0.199282922,0.0000366,0.0000231,-4.436518915,-4.63638802,-0.199869106
2332052,2332052,O=C1N(CCN2CCOCC2)C(=O)c2cccc3cccc1c23,emolecules,Mol1529,295,176,94,75,-0.225483034,0.0000295,0.0000176,-4.530177984,-4.754487332,-0.224309348
3595726,3595726,O=C(NC1CCCC1)c1cc(nc2ccccc12)C1CC1,emolecules,Mol1530,371,258,94,86,-0.158015195,0.0000371,0.0000258,-4.43062609,-4.588380294,-0.157754204
48316168,48316168,Cn1cc(cn1)CCNc1cncc(c1)Br,emolecules,Mol1531,245,161,72,88,-0.1837587,0.0000245,0.0000161,-4.610833916,-4.793174124,-0.182340208
177360703,177360703,CN1C(=O)C=C(N(C)C1=O)C(=O)N1CCN(CCc2ccccc2)C(=O)C1,emolecules,Mol1533,23.3,194,106,101,0.920645001,0.00000233,0.0000194,-5.632644079,-4.71219827,0.920445809
31213616,31213616,Cc1noc(n1)-c1ccc(cc1)NC(=O)Cc1ccccc1,emolecules,Mol1534,295,169,75,64,-0.241845378,0.0000295,0.0000169,-4.530177984,-4.772113295,-0.241935311
341560,341560,Cc1ccc(cc1)C1(O)CCN(CC1)Cc1cn(c2ccc(cc12)F)C,emolecules,Mol1535,78.7,68.4,45,74,-0.060980224,0.00000787,0.00000684,-5.104025268,-5.164943898,-0.060918631
48278518,48278518,CN(CCn1nnnc1C)c1ccccc1,emolecules,Mol1536,310,185,90,93,-0.22475374,0.000031,0.0000185,-4.508638306,-4.732828272,-0.224189965
29574117,29574117,CCC(=O)NCc1ccnc(c1)N(C)C,emolecules,Mol1537,211,186,98,88,-0.056011125,0.0000211,0.0000186,-4.675717545,-4.730487056,-0.054769511
35762433,35762433,Cc1nn(c(c1NC(=O)CN1CCC2(CCCCC2)CC1)C)C,emolecules,Mol1538,171,274,107,80,0.204119983,0.0000171,0.0000274,-4.76700389,-4.562249437,0.204754452
104348771,104348771,C1Cc2nnc(n2C1)CN1CCc2ccccc2C1,emolecules,Mol1539,42.4,293,92,101,0.839478047,0.00000424,0.0000293,-5.372634143,-4.53313238,0.839501764
24140848,24140848,O=C(NCc1nnc2n1-c1ccccc1CC2)c1ccc2ccccc2c1,emolecules,Mol1540,61.4,423,70,93,0.837588438,0.00000614,0.0000423,-5.211831629,-4.373659633,0.838171996
32007436,32007436,Cc1cc(n(n1)-c1ccc(cn1)CNC(=O)c1ccc2c(c1)CCO2)C,emolecules,Mol1541,309,238,93,83,-0.11407366,0.0000309,0.0000238,-4.510041521,-4.623423043,-0.113381522
24497238,24497238,O=C(NCCc1ccc2c(c1)OCO2)C1CCCC1,emolecules,Mol1542,322,222,89,94,-0.161150909,0.0000322,0.0000222,-4.492144128,-4.653647026,-0.161502897
15288168,15288168,FC(F)(F)c1ccc(nc1)N1CCCN(CC1)CC(=O)Nc1ccccc1,emolecules,Mol1543,166,124,,,-0.126098402,0.0000166,0.0000124,-4.779891912,-4.906578315,-0.126686403
49383511,49383511,FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1ncn(n1)/C=C\C(=O)NNc1cnccn1,emolecules,Mol1544,133,261,76,84,0.292256071,0.0000133,0.0000261,-4.876148359,-4.583359493,0.292788866
17074465,17074465,CCn1ncc(c1C)-c1cc(nc(n1)NCCCOC)C(F)F,emolecules,Mol1545,150,79,57,73,-0.279840697,0.000015,0.0000079,-4.823908741,-5.102372909,-0.278464168
31399424,31399424,Cc1cc(c(c(n1)C)NC(=O)c1cc(ccc1F)Cl)C,emolecules,Mol1546,301,227,104,98,-0.121478204,0.0000301,0.0000227,-4.521433504,-4.643974143,-0.122540638
13477850,13477850,CCc1nnc(s1)NC(=O)c1ccc2cc(ccc2n1)OC,emolecules,Mol1547,144,35.8,38,57,-0.605548319,0.0000144,0.00000358,-4.841637508,-5.446116973,-0.604479465
198935,198935,CCc1nnc(s1)Nc1cccc(n1)C1CCCN(C1)CC(=O)N1CCCC1,emolecules,Mol1549,7.23,253,,,1.544068044,0.000000723,0.0000253,-6.140861703,-4.596879479,1.543982224
32106793,32106793,Cc1cc(n(n1)-c1cc(ncn1)Nc1ccccc1C)C,emolecules,Mol1550,240,118,62,61,-0.310691141,0.000024,0.0000118,-4.619788758,-4.928117993,-0.308329234
2853111,2853111,O=C(CC(=O)N1CCCC1)N1CCCC1,emolecules,Mol1551,36.1,102,93,88,0.450249108,0.00000361,0.0000102,-5.442492798,-4.991399828,0.45109297
53882535,53882535,CCNC(=O)N1CCC2=C(C1)C(=O)N1C=C(F)C=CC1=N2,emolecules,Mol1552,33.3,345,103,102,1.012837225,0.00000333,0.0000345,-5.477555766,-4.462180905,1.015374862
53882383,53882383,CNC(=O)N1CCC2=C(C1)C(=O)N1C=C(Cl)C=CC1=N2,emolecules,Mol1553,58.6,361,108,107,0.789580712,0.00000586,0.0000361,-5.232102384,-4.442492798,0.789609586
23280366,23280366,COc1ccc(cc1OC)CC(=O)N1CCc2[nH]c3ccc(cc3c2C1)Cl,emolecules,Mol1554,33.6,214,59,61,0.804139432,0.00000336,0.0000214,-5.473660723,-4.669586227,0.804074496
36997025,36997025,Cc1cc(nc(n1)-n1nc(c(c1C)CC(=O)NC1CCCCCC1)C)C,emolecules,Mol1555,13.1,437,79,109,1.522444234,0.00000131,0.0000437,-5.882728704,-4.359518563,1.523210141
189882795,189882795,CS(=O)(=O)c1ccc(cc1)-c1cnc(n2cnnc12)NCc1ccco1,emolecules,Mol1556,19.9,294,98,105,1.170261715,0.00000199,0.0000294,-5.701146924,-4.53165267,1.169494254
42968116,42968116,Cc1ncc(s1)C(=O)Nc1ncnc2oc(c(c12)C)C,emolecules,Mol1557,169,71.2,59,83,-0.374687549,0.0000169,0.00000712,-4.772113295,-5.147520006,-0.375406711
43571023,43571023,Cc1ccc2n(nc(c2c1)Cn1ccnc1-c1cccc(n1)C)C,emolecules,Mol1558,280,190,78,74,-0.168130226,0.000028,0.000019,-4.552841969,-4.721246399,-0.16840443
173035,173035,Cc1noc(n1)C1CCN(CC1)CCc1ccccc1,emolecules,Mol1559,390,192,115,98,-0.308034897,0.000039,0.0000192,-4.408935393,-4.716698771,-0.307763378
48347951,48347951,O=C(Nc1ccc2sccc2c1)N1CCCN(CC1)C(=O)Oc1ccccc1,emolecules,Mol1560,187,245,69,72,0.117271296,0.0000187,0.0000245,-4.728158393,-4.610833916,0.117324478
194348513,194348513,COc1cc(ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2)N1CCN(C)CC1,emolecules,Mol1561,9.37,422,86,106,1.653212514,0.000000937,0.0000422,-6.028260409,-4.374687549,1.65357286
43242674,43242674,CN(C)c1cc(nc(n1)C)C1CCNCC1,emolecules,Mol1562,11.4,51.2,111,92,0.654176542,0.00000114,0.00000512,-5.943095149,-5.290730039,0.65236511
35771333,35771333,NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)N1CCCCCC1,emolecules,Mol1563,79.2,388,89,95,0.69019608,0.00000792,0.0000388,-5.101274818,-4.411168274,0.690106544
1436740,1436740,O=C(CCCOc1ccccc1)N1CCCC1,emolecules,Mol1564,391,247,111,94,-0.199970641,0.0000391,0.0000247,-4.407823243,-4.607303047,-0.199479804
31923278,31923278,Cc1cc2ccccc2n1CC(=O)N1CCc2ccc(cc2C1)O,emolecules,Mol1566,104,269,75,78,0.413299764,0.0000104,0.0000269,-4.982966661,-4.57024772,0.412718941
32083384,32083384,O=C(Nc1ccc2c3c(cccc13)CC2)c1ccnc(c1)-n1cncn1,emolecules,Mol1567,128,31.9,40,62,-0.602059991,0.0000128,0.00000319,-4.89279003,-5.496209317,-0.603419287
4742397,4742397,CC(C)CCNC(=O)Cc1csc(n1)-c1ccc(cc1)C,emolecules,Mol1568,178,94,45,60,-0.276544328,0.0000178,0.0000094,-4.749579998,-5.026872146,-0.277292149
35785818,35785818,Fc1ccc(cc1)NC(=O)c1cc(nn1-c1ccccc1)C1CC1,emolecules,Mol1569,162,51.1,47,51,-0.503070352,0.0000162,0.00000511,-4.790484985,-5.2915791,-0.501094114
35739191,35739191,CC(C)(C)NC(=O)c1cnc(s1)-c1ccc(s1)Cl,emolecules,Mol1570,367,182,84,65,-0.306273051,0.0000367,0.0000182,-4.435333936,-4.739928612,-0.304594676
136115,136115,CCC(C)(C)NC(=O)C1(CCOCC1)Cc1ccc(cc1)-c1cc(ccc1OC)F,emolecules,Mol1571,49.5,80.2,26,49,0.209515015,0.00000495,0.00000802,-5.305394801,-5.095825632,0.209569169
31507610,31507610,Cn1cc(cn1)-c1ccc2nnc(n2n1)C(F)(F)c1ccc2ncccc2c1,emolecules,Mol1572,46.3,438,80,96,0.975891136,0.00000463,0.0000438,-5.334419009,-4.358525889,0.975893119
32176408,32176408,CC(=O)C1=C(C)c2cnc(nc2N(C2CCCC2)C1=O)Nc1ccc(cn1)N1CCNCC1,emolecules,Mol1573,4.06,256,89,87,1.800029359,0.000000406,0.0000256,-6.391473966,-4.591760035,1.799713932
16021876,16021876,Cc1cc(n(n1)-c1ccccc1)C(=O)Nc1ccc(c(c1)C)C,emolecules,Mol1574,87.3,34.2,34,50,-0.406713933,0.00000873,0.00000342,-5.058985756,-5.465973894,-0.406988138
31835550,31835550,CC(=O)Nc1cccc(c1)OCC(=O)N1CCCCC1,emolecules,Mol1575,28.7,340,96,99,1.075546961,0.00000287,0.000034,-5.542118103,-4.468521083,1.07359702
784983,784983,OC(=O)c1cc(ccc1O)/N=N/c1ccc(cc1)S(=O)(=O)Nc1ccccn1,emolecules,Mol1576,27.8,12.8,96,101,-0.338187314,0.00000278,0.00000128,-5.555955204,-5.89279003,-0.336834826
36919308,36919308,O=C(NCCc1cnn(c1)-c1ccccc1)N1CCC1,emolecules,Mol1577,206,277,101,98,0.127104798,0.0000206,0.0000277,-4.68613278,-4.557520231,0.128612549
48752652,48752652,COc1cc(ncn1)NC(=O)c1ccc(cc1C)F,emolecules,Mol1578,287,160,87,87,-0.253365801,0.0000287,0.000016,-4.542118103,-4.795880017,-0.253761914
43137136,43137136,CN(C)Cc1csc(c1)-c1nccn1-c1ccc2c(c1)N(C)C(=O)N2C,emolecules,Mol1580,3.82,277,94,109,1.860338007,0.000000382,0.0000277,-6.417936637,-4.557520231,1.860416406
300958586,300958586,COc1cccc(c1-c1cc(n[nH]1)Nc1cnc(cn1)C#N)OCCCN,emolecules,Mol1581,6.11,107,98,84,1.243038049,0.000000611,0.0000107,-6.21395879,-4.970616222,1.243342567
31364239,31364239,O=C(CC1CCCC1)NCc1nnc2n1CCC2,emolecules,Mol1582,2.58,133,107,100,1.713490543,0.000000258,0.0000133,-6.588380294,-4.876148359,1.712231935
49155634,49155634,COCC1(CC1)c1nc(nn1Cc1cccc(c1)Cl)-c1ccncc1,emolecules,Mol1583,339,248,104,82,-0.136082623,0.0000339,0.0000248,-4.469800302,-4.605548319,-0.135748017
36322410,36322410,Cc1ccsc1C(=O)NCc1ccc2c(c1)OCCCO2,emolecules,Mol1584,292,170,83,79,-0.235077015,0.0000292,0.000017,-4.534617149,-4.769551079,-0.23493393
32419804,32419804,CCNc1ccnc(n1)N(C)Cc1nc2ccccc2n1C,emolecules,Mol1585,185,237,99,80,0.10720997,0.0000185,0.0000237,-4.732828272,-4.625251654,0.107576618
49985873,49985873,COc1ncccc1CNc1ncnc2n(ncc12)C,emolecules,Mol1586,297,288,109,99,-0.014573526,0.0000297,0.0000288,-4.527243551,-4.540607512,-0.013363962
31845870,31845870,O=C(NCC#C)c1ccc2c(c1)OCO2,emolecules,Mol1587,302,245,99,103,-0.092051478,0.0000302,0.0000245,-4.519993057,-4.610833916,-0.090840859
48262457,48262457,CC(C)(C)c1nccc(n1)NCc1ccncc1,emolecules,Mol1588,358,251,114,98,-0.15490196,0.0000358,0.0000251,-4.446116973,-4.600326279,-0.154209305
5965122,5965122,CCC(=O)NCCNC(=O)c1cc(nc2ccccc12)-c1ccccc1,emolecules,Mol1589,24.3,366,85,93,1.178976947,0.00000243,0.0000366,-5.614393726,-4.436518915,1.177874812
300053407,300053407,CN(C)C(=O)COC(=O)Cc1ccc(cc1)OC(=O)c1ccc(cc1)NC(=N)N,emolecules,Mol1590,3.37,2.38,117,117,-0.150580586,0.000000337,0.000000238,-6.472370099,-6.623423043,-0.151052944
36716227,36716227,CN(C)c1ncc(n1C)CNC(=O)c1sc2ccccc2c1C,emolecules,Mol1591,67.6,338,86,99,0.698970004,0.00000676,0.0000338,-5.170053304,-4.4710833,0.698970004
206429,206429,CN1CCC(CC1)C(=O)N1CCC(CC1)c1cc(c2c(n1)CCNC2=O)C(F)(F)F,emolecules,Mol1592,1.75,9.04,95,99,0.712649702,0.000000175,0.000000904,-6.756961951,-6.04383157,0.713130382
56767825,56767825,Cn1cc(cn1)NC(=O)c1ccc(nc1)OCC1CCOCC1,emolecules,Mol1593,105,310,94,103,0.469822016,0.0000105,0.000031,-4.978810701,-4.508638306,0.470172395
170720716,170720716,CC(C)(C)NC(=O)NCCN1N=C2CCCCC2=CC1=O,emolecules,Mol1594,4.05,272,105,97,1.826074803,0.000000405,0.0000272,-6.392544977,-4.565431096,1.827113881
301191566,301191566,COc1cc2nc(sc2cc1OC)/C=C/c1cocn1,emolecules,Mol1595,181,91,58,60,-0.297569464,0.0000181,0.0000091,-4.742321425,-5.040958608,-0.298637183
36436018,36436018,CCOc1ncccc1-c1nc(cc(n1)NC)C,emolecules,Mol1596,309,207,103,94,-0.172630727,0.0000309,0.0000207,-4.510041521,-4.684029655,-0.173988134
36582188,36582188,CN(Cc1noc(n1)C)C(=O)C1c2ccccc2-c2ccccc21,emolecules,Mol1597,188,204,74,86,0.037426498,0.0000188,0.0000204,-4.725842151,-4.690369833,0.035472318
33360977,33360977,O=C(CN1CCc2ccccc21)N1CCC(CC1)C(=O)Nc1nccs1,emolecules,Mol1598,13.7,333,86,98,1.387389826,0.00000137,0.0000333,-5.863279433,-4.477555766,1.385723666
36966070,36966070,CC1(CCOCC1)c1nnc(o1)-c1ccc2c(c1)OCCO2,emolecules,Mol1600,356,264,96,93,-0.129596095,0.0000356,0.0000264,-4.448550002,-4.578396073,-0.129846071
44503860,44503860,CCN(CC#N)C(=O)c1nn(c2c1CCCC2)-c1ccc(cc1)F,emolecules,Mol1601,215,153,70,63,-0.147520006,0.0000215,0.0000153,-4.66756154,-4.815308569,-0.147747029
25670537,25670537,Fc1ccccc1-c1cnc(o1)-c1ccccc1C(=O)N1CCC1,emolecules,Mol1602,324,213,92,83,-0.181114585,0.0000324,0.0000213,-4.48945499,-4.671620397,-0.182165407
35986106,35986106,Cc1cccc(c1)OCCCNc1cc(nc(n1)N)Cn1c(nc2ccccc12)C,emolecules,Mol1603,8.92,202,60,58,1.356025857,0.000000892,0.0000202,-6.049635146,-4.694648631,1.354986515
43251079,43251079,Cc1cc(n2nccc2n1)C(=O)NCC1CC1,emolecules,Mol1605,292,168,87,95,-0.239577517,0.0000292,0.0000168,-4.534617149,-4.774690718,-0.24007357
2502094,2502094,Cn1cnnc1-c1cccc(c1)NS(=O)(=O)c1ccc(cc1)N1CCCC1=O,emolecules,Mol1606,7.66,28.4,,,0.568201724,0.000000766,0.00000284,-6.11577123,-5.54668166,0.56908957
136829,136829,Fc1ccc(cc1)CNC(=O)C1(CCOCC1)Cc1ccc(cc1)-c1cccnc1,emolecules,Mol1607,85.2,411,74,95,0.683047038,0.00000852,0.0000411,-5.069560405,-4.386158178,0.683402227
233697,233697,Cc1cncc(n1)C1CCN(CC1)Cc1cnccn1,emolecules,Mol1608,315,205,112,102,-0.187086643,0.0000315,0.0000205,-4.501689446,-4.688246139,-0.186556693
31937832,31937832,CC(C)c1nc(cs1)CC(=O)N1CCCN(CC1)C(=O)C,emolecules,Mol1609,14.5,295,98,96,1.309630167,0.00000145,0.0000295,-5.838631998,-4.530177984,1.308454014
1755438,1755438,Fc1ccc(cc1)SCC(=O)N1CCCC1,emolecules,Mol1610,370,276,107,98,-0.127261173,0.000037,0.0000276,-4.431798276,-4.559090918,-0.127292642
27398627,27398627,Fc1ccc(cc1)C(=O)N1CCN(CC1)CC(=O)N1CCCC1=O,emolecules,Mol1611,31.4,325,105,96,1.017033339,0.00000314,0.0000325,-5.503070352,-4.488116639,1.014953713
173261,173261,O=C(N1CCC(CC1)c1cnccn1)c1ccncc1,emolecules,Mol1612,106,286,98,102,0.432969291,0.0000106,0.0000286,-4.974694135,-4.543633967,0.431060168
25831317,25831317,COc1ccc(cc1)/C=C/C(=O)c1c(nc2ccccc2c1N)C,emolecules,Mol1613,68.9,13.6,35,61,-0.705533774,0.00000689,0.00000136,-5.161780778,-5.866461092,-0.704680314
201873,201873,CCn1ncc(c1C)CN1CCC(CC1)c1nc(ncc1-c1ccc(cc1)OC)N(C)C,emolecules,Mol1614,18.6,291,78,87,1.193124598,0.00000186,0.0000291,-5.730487056,-4.536107011,1.194380045
195351193,195351193,Fc1ccc(cc1)CC(=O)NCCN1C=CC=NC1=O,emolecules,Mol1615,2.94,27.1,101,98,0.965201701,0.000000294,0.00000271,-6.53165267,-5.567030709,0.96462196
36444864,36444864,Cc1cnc(c(c1)-c1cccc(c1Cl)Cl)-n1cnnc1,emolecules,Mol1616,175,394,90,91,0.352182518,0.0000175,0.0000394,-4.756961951,-4.404503778,0.352458173
1557197,1557197,Cc1cccc(c1)-n1c(nnc1CNc1ccc(cc1)F)S,emolecules,Mol1617,112,273,76,85,0.387389826,0.0000112,0.0000273,-4.950781977,-4.563837353,0.386944624
151187,151187,COc1ccc(cc1)-c1cccc(n1)C1CCCN(C1)C(=O)C1CCCC1,emolecules,Mol1618,175,125,,,-0.144480844,0.0000175,0.0000125,-4.756961951,-4.903089987,-0.146128036
233948224,233948224,C1CCC(CC1)Nc1cc(ccn1)-c1cc2cnccc2c(n1)N1CCNCC1,emolecules,Mol1619,0.752,19.9,35,52,1.423245874,7.52E-08,0.00000199,-7.123782159,-5.701146924,1.422635236
205729538,205729538,O=C(Nc1ccccc1)N1CCCc2cnc(nc21)N1CCOCC1,emolecules,Mol1620,209,255,95,96,0.086359831,0.0000209,0.0000255,-4.679853714,-4.59345982,0.086393894
31618239,31618239,CSc1ccc(cc1)CN(CCO)C(=O)CCc1cccc(c1)F,emolecules,Mol1621,210,202,72,76,-0.017276612,0.000021,0.0000202,-4.677780705,-4.694648631,-0.016867925
43429664,43429664,CC(N1CCCC(C1)c1nc2ccccc2o1)C(=O)Nc1ccccc1,emolecules,Mol1623,256.5,208,,,-0.080137746,0.00002565,0.0000208,-4.590912631,-4.681936665,-0.091024034
493944,493944,CN1C(=O)N(C)c2ncn(c2C1=O)C,emolecules,Mol1858,304,257,116,107,-0.073657553,0.0000304,0.0000257,-4.517126416,-4.590066877,-0.07294046
49083485,49083485,CC(C)c1nc(c[nH]1)S(=O)(=O)N1CC2(CC2)c2ccccc21,emolecules,Mol1859,45.8,379,72,81,0.916980047,0.00000458,0.0000379,-5.339134522,-4.42136079,0.917773732
48784525,48784525,NC(=O)COc1ccccc1C(=O)Nc1cccc(n1)-c1ccc2ccccc2c1,emolecules,Mol1860,12.2,3.61,18,39,-0.528708289,0.00000122,0.000000361,-5.913640169,-6.442492798,-0.528852629
222766824,222766824,CN1CCC(O)(CC1)CNC(=O)C1CCCCCC1,emolecules,Mol1861,6.47,72.5,99,95,1.049218023,0.000000647,0.00000725,-6.189095719,-5.139661993,1.049433726
38813764,38813764,Cc1cc(ccc1C(=O)O)-n1ccnc1,emolecules,Mol1862,99,41.3,110,105,-0.379863945,0.0000099,0.00000413,-5.004364805,-5.384049948,-0.379685143
13529886,13529886,FC(F)(F)c1ccc(nc1)N1CCCN(CC1)C1CC(=O)N(C1=O)c1ccccc1,emolecules,Mol1863,176,134,,,-0.118615343,0.0000176,0.0000134,-4.754487332,-4.872895202,-0.118407869
82738853,82738853,O=C(NCc1cnn2cccnc12)c1ccccc1-n1cnnc1,emolecules,Mol1864,2.07,10.1,99,103,0.687528961,0.000000207,0.00000101,-6.684029655,-5.995678626,0.688351028
49040700,49040700,Brc1nnc(s1)N1CCC(CC1)OC1CCCC1,emolecules,Mol1865,534,311,116,93,-0.235077015,0.0000534,0.0000311,-4.272458743,-4.507239611,-0.234780868
49911442,49911442,Cc1ccc(cn1)CCNc1ccc(nc1)C#N,emolecules,Mol1866,469,259,120,83,-0.258060922,0.0000469,0.0000259,-4.328827157,-4.586700236,-0.257873079
49969678,49969678,Cn1cc(c(n1)C(C)(C)C)CNc1ncccn1,emolecules,Mol1867,315,285,111,102,-0.043351421,0.0000315,0.0000285,-4.501689446,-4.54515514,-0.043465694
73023165,73023165,CC(=O)Nc1ccccc1CN1CCC(CC1)c1nnc2ccccn12,emolecules,Mol1869,6.48,320,103,101,1.692846919,0.000000648,0.000032,-6.188424994,-4.494850022,1.693574972
53804145,53804145,CCC1=CC(=O)NC(=N1)SCCN1CCCCC1,emolecules,Mol1871,96.4,331,105,100,0.53529412,0.00000964,0.0000331,-5.015922966,-4.480172006,0.53575096
420214,420214,CCCn1ncc(c1C)CN1CCC(CC1)c1cc2cccnc2[nH]1,emolecules,Mol1872,39.4,349,102,100,0.947433722,0.00000394,0.0000349,-5.404503778,-4.457174573,0.947329205
309592,309592,O=C1NN=C2C(=C1)CCc1nc(ncc12)N1CCCC1,emolecules,Mol1873,257,192,76,90,-0.126098402,0.0000257,0.0000192,-4.590066877,-4.716698771,-0.126631895
